ID,Mol,Smiles,Source
DB07588,<rdkit.Chem.rdchem.Mol object at 0x000002217FE43BC0>,O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3ccccc23)c1-c1c[nH]c2ccccc12,drugbank
DB07589,<rdkit.Chem.rdchem.Mol object at 0x000002217FE43C30>,NCC1(NC(=O)[C@H](CS(=O)(=O)Cc2ccccc2)N[C@@H](c2ccc(O)cc2)C(F)(F)F)CC1,drugbank
DB07590,<rdkit.Chem.rdchem.Mol object at 0x000002217FE43CA0>,N[C@@H](CSCCC(=O)c1ccc(Cl)c(Cl)c1)C(=O)O,drugbank
DB07591,<rdkit.Chem.rdchem.Mol object at 0x000002217FE43D10>,O=C(Nc1nccs1)C(=O)NC1CCCC1,drugbank
DB07592,<rdkit.Chem.rdchem.Mol object at 0x000002217FE43D80>,CCCC[C@@H](C=O)NC(=O)O[C@H](Cc1ccccc1)C(C)C,drugbank
DB07593,<rdkit.Chem.rdchem.Mol object at 0x000002217FE43DF0>,CCCC[C@@H](C=O)NC(=O)OC1(Cc2ccccc2)CCCC1,drugbank
DB07594,<rdkit.Chem.rdchem.Mol object at 0x000002217FE43E60>,CCc1cc(-c2[nH]nc(C)c2-c2ccc3c(c2)OCCO3)c(O)cc1O,drugbank
DB07595,<rdkit.Chem.rdchem.Mol object at 0x000002217FE43ED0>,Brc1cccc(-c2cc(NCc3ccncc3)[n+]3[nH]ccc3n2)c1,drugbank
DB07596,<rdkit.Chem.rdchem.Mol object at 0x000002217FE43F40>,COc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](CC#N)CC[C@@H]12,drugbank
DB07597,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44040>,N[C@H]1CCc2ccccc2[C@H]1O,drugbank
DB07598,<rdkit.Chem.rdchem.Mol object at 0x000002217FE440B0>,O=C1c2cc3c(cc2O[C@@H]2CCCN12)OCCO3,drugbank
DB07599,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44120>,CO/N=C(\C(=O)NCB(O)O)c1csc(N)n1,drugbank
DB07601,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44190>,Oc1cc(O)c(-c2noc3ccc(NCCN4CCOCC4)cc23)cc1Cl,drugbank
DB07602,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44200>,N[C@@H](CSCCC(=O)Nc1ccc2ncnc(Nc3ccccc3)c2c1)C(=O)O,drugbank
DB07603,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44270>,CCCCCC(=O)N[C@@H](CCS)C(=O)O,drugbank
DB07604,<rdkit.Chem.rdchem.Mol object at 0x000002217FE442E0>,CC(=O)C1=C(O)N2[C@H](C1=O)[C@H]1c3c[nH]c4cccc(c34)C[C@H]1C2(C)C,drugbank
DB07605,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44350>,O=C(c1cc2c(ccc[n+]2[O-])s1)N1CCN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,drugbank
DB07606,<rdkit.Chem.rdchem.Mol object at 0x000002217FE443C0>,CCc1nn(-c2c(Cl)cc(Cl)cc2Cl)c2nc(Cc3ccc(O)c(O)c3)[nH]c(=O)c12,drugbank
DB07607,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44430>,C[S@@](=O)c1ccc(-c2nc(-c3ccncc3)c(-c3cccc(I)c3)[nH]2)cc1,drugbank
DB07608,<rdkit.Chem.rdchem.Mol object at 0x000002217FE444A0>,NCC[C@H](C(=O)Nc1ccc2[nH]nc(NC(=O)c3ccccc3)c2c1)c1cccc(Cl)c1,drugbank
DB07609,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44510>,CN(C)Cc1ccc(-c2cccnc2)o1,drugbank
DB07610,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44580>,Oc1ccc2ccccc2c1O,drugbank
DB07611,<rdkit.Chem.rdchem.Mol object at 0x000002217FE445F0>,CCCCCCCCCCS,drugbank
DB07612,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44660>,CC(C)(C)Nc1nc(C(F)(F)F)nc2ccc(-c3cccc(N)c3)cc12,drugbank
DB07613,<rdkit.Chem.rdchem.Mol object at 0x000002217FE446D0>,c1ccc(-c2cc(-c3cc[nH]n3)on2)cc1,drugbank
DB07614,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44740>,c1ccc(-c2ncc(-c3cc[nH]n3)s2)cc1,drugbank
DB07615,<rdkit.Chem.rdchem.Mol object at 0x000002217FE447B0>,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,drugbank
DB07616,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44820>,Cc1cc(-c2csc(Nc3ccc(C(=O)O)c(O)c3)n2)ccc1F,drugbank
DB07617,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44890>,CNCc1ccc(-c2cccnc2)o1,drugbank
DB07618,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44900>,NCC1CCN(CC(=O)Nc2cccc3c2C(=O)c2c-3n[nH]c2C2CCCCC2)CC1,drugbank
DB07619,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44970>,C[C@](O)(c1ccc(C(=O)N(C2CC2)[C@H]2CC[C@H](c3cccnc3)CC2)cc1)C(F)(F)F,drugbank
DB07620,<rdkit.Chem.rdchem.Mol object at 0x000002217FE449E0>,Cc1cc(S(=O)(=O)c2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl,drugbank
DB07621,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44A50>,NCc1ccc(-c2cccnc2)o1,drugbank
DB07622,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44AC0>,Cc1nc(C)c(-c2[nH]nc3c2C(=O)c2c(NC(=O)NN4CCN(C)CC4)cccc2-3)s1,drugbank
DB07623,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44B30>,c1cc(SSc2ccncc2)ccn1,drugbank
DB07624,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44BA0>,C[C@@H]1CN(CC2(C(N)=O)CC2)CCN1S(=O)(=O)c1ccc([C@](C)(O)C(F)(F)F)cc1,drugbank
DB07625,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44C10>,CCOc1ccc(OCC)c(NC(=O)c2cc(C)c(OCCN)c(C)c2)c1,drugbank
DB07626,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44C80>,CCOc1c(Cl)cc(N2CCCCC2)cc1NC(=O)c1cc(C)c(OCCN)c(C)c1,drugbank
DB07627,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44CF0>,CC(C)C[C@H](NC(=S)Nc1ccccc1)C(=O)N[C@@H]1CO[C@H](O)C1,drugbank
DB07628,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44D60>,Cc1cc2c(s1)c1cnn(Cc3ccccc3F)c(=O)c1n2C,drugbank
DB07629,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44DD0>,CN1CCc2nc(C(=O)N[C@@H]3CCCC[C@@H]3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,drugbank
DB07630,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44E40>,CN1CCc2nc(C(=O)N[C@@H]3CCCC[C@H]3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,drugbank
DB07631,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44EB0>,CCCCCCCCCCCC[N+](C)(C)CC(=O)[O-],drugbank
DB07632,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44F20>,NS(=O)(=O)c1nnc(-c2ccccc2Cl)s1,drugbank
DB07633,<rdkit.Chem.rdchem.Mol object at 0x000002217FE44F90>,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)C[C@H]1O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,drugbank
DB07634,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45000>,Cc1cccc(C)c1OCC(=O)O,drugbank
DB07635,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45070>,O=C(c1ccc(O)cc1)c1ccc(O)cc1,drugbank
DB07636,<rdkit.Chem.rdchem.Mol object at 0x000002217FE450E0>,CCCCCCCC1=C(O)C(=O)c2scnc2C1=O,drugbank
DB07637,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45150>,N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(=O)O,drugbank
DB07638,<rdkit.Chem.rdchem.Mol object at 0x000002217FE451C0>,Oc1ccc([C@@H]2Oc3ccc(O)cc3[C@@H]3CC(F)(F)C[C@@H]32)cc1,drugbank
DB07639,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45230>,CCOC(=O)[C@@H](Cc1ccc2ccc(C(N)N)cc2c1)c1ccc(O[C@H]2CCNC2)cc1,drugbank
DB07640,<rdkit.Chem.rdchem.Mol object at 0x000002217FE452A0>,CCCCCCCCCCC1=C(C)C(=O)C(OC)=C(OC)C1=O,drugbank
DB07641,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45310>,CCCCCCCCCCP(C)(C)=O,drugbank
DB07642,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45380>,Nc1nc(N)c2c(OCC3CCN(Cc4ccccc4F)CC3)cccc2n1,drugbank
DB07643,<rdkit.Chem.rdchem.Mol object at 0x000002217FE453F0>,Nc1nc(N)c2c(OCC3CCN(Cc4cccc(Cl)c4Cl)CC3)cccc2n1,drugbank
DB07644,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45460>,C[C@H](Oc1cccc2nc(N)nc(N)c12)c1cccc(Cl)c1,drugbank
DB07645,<rdkit.Chem.rdchem.Mol object at 0x000002217FE454D0>,O=C(O)CCCCCCCCC(=O)O,drugbank
DB07646,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45540>,CCCCCCCCCCC[N+](C)(C)[O-],drugbank
DB07647,<rdkit.Chem.rdchem.Mol object at 0x000002217FE455B0>,C[C@@H](O)CNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,drugbank
DB07648,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45620>,OC[C@H](O)CNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,drugbank
DB07649,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45690>,Nc1ncnc2c(CN3C[C@H](CSCc4ccccc4)[C@@H](O)C3)c[nH]c12,drugbank
DB07650,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45700>,CCCCCCCCCCOC=O,drugbank
DB07651,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45770>,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(N)=O,drugbank
DB07652,<rdkit.Chem.rdchem.Mol object at 0x000002217FE457E0>,Cc1cc([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(F)cc1F,drugbank
DB07653,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45850>,O=C(O)CNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,drugbank
DB07654,<rdkit.Chem.rdchem.Mol object at 0x000002217FE458C0>,CN(CCO)c1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,drugbank
DB07655,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45930>,OCCNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,drugbank
DB07656,<rdkit.Chem.rdchem.Mol object at 0x000002217FE459A0>,O=C(CCc1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,drugbank
DB07657,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45A10>,CCCCCCCCCCCC(=O)N[C@H](CCCC)CO[P@@](=O)(O)OCCO,drugbank
DB07658,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45A80>,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)B(O)O,drugbank
DB07659,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45AF0>,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCCN)B(O)O,drugbank
DB07660,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45B60>,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN)B(O)O,drugbank
DB07661,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45BD0>,Oc1ccc2c(O)cccc2c1,drugbank
DB07662,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45C40>,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,drugbank
DB07663,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45CB0>,O=C(O)c1ccc2c(c1)C(=O)N([C@H](Cc1ccc(O)cc1)C(=O)O)C2=O,drugbank
DB07664,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45D20>,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=S)Nc1c(F)cccc1F,drugbank
DB07665,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45D90>,N#Cc1ccc(NCC(F)(F)c2ccccn2)c(F)c1CC(=O)NCCONC(=N)N,drugbank
DB07666,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45E00>,CS(=O)(=O)c1cccc(-c2cc(N3C[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ncn2)c1,drugbank
DB07667,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45E70>,Cc1cc(/N=N/c2ccccc2C(=O)O)cc(C)c1O,drugbank
DB07668,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45EE0>,CCN(CC)c1ccc(/C=C(\C)C(=O)O)c(O)c1,drugbank
DB07669,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45F50>,CC1=C(C)C(=O)c2ccccc2C1=O,drugbank
DB07670,<rdkit.Chem.rdchem.Mol object at 0x000002217FE45FC0>,Cc1ccc(S(=O)(=O)N(C)c2ccnn2-c2ccccc2)cc1,drugbank
DB07671,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46030>,CCCCC[C@H](C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,drugbank
DB07672,<rdkit.Chem.rdchem.Mol object at 0x000002217FE460A0>,C[Si](C)(c1ccccc1)[C@H]1CC[N@@+](C)([O-])CC1,drugbank
DB07673,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46110>,C[C@@H](Cc1ccccc1)C(=O)O,drugbank
DB07674,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46180>,CCOP(O)(=S)OCC,drugbank
DB07675,<rdkit.Chem.rdchem.Mol object at 0x000002217FE461F0>,CCO[C@@H](Cc1ccc(OCCN2c3ccccc3Oc3ccccc32)cc1)C(=O)O,drugbank
DB07676,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46260>,O=C1N=c2ccccc2=C1c1[nH]c2ccccc2c1NOCC[C@H](O)CO,drugbank
DB07677,<rdkit.Chem.rdchem.Mol object at 0x000002217FE462D0>,Cc1nc2c(c(=O)[nH]1)CSCC2,drugbank
DB07678,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46340>,CC/C=C/c1cc2c(cc1O)CC[C@H]1[C@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,drugbank
DB07679,<rdkit.Chem.rdchem.Mol object at 0x000002217FE463B0>,CC(C)[C@@H]1NC(=O)CCCCOc2ccc(cc2)C[C@@H](C(=O)O)NC1=O,drugbank
DB07680,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46420>,O=C(Nc1ccc2ccccc2c1)[C@H](c1csc2ccc(Cl)cc12)P(=O)(O)O,drugbank
DB07681,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46490>,CCCCCCCCCCCCS(=O)(=O)[O-],drugbank
DB07683,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46500>,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1ccccc12)C(=O)O,drugbank
DB07684,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46570>,CN(C)c1cccc2cc(S(=O)(=O)O)ccc12,drugbank
DB07685,<rdkit.Chem.rdchem.Mol object at 0x000002217FE465E0>,NS(=O)(=O)c1ccc(Nc2cc(OCC3CCCCC3)nc3ncnn23)cc1,drugbank
DB07686,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46650>,NS(=O)(=O)c1ccc(Nc2cc(NC3CCCCC3)nc3ncnn23)cc1,drugbank
DB07687,<rdkit.Chem.rdchem.Mol object at 0x000002217FE466C0>,NS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1,drugbank
DB07688,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46730>,NS(=O)(=O)c1ccc(Nc2cc(OC3CCCCC3)nc3ncnn23)cc1,drugbank
DB07689,<rdkit.Chem.rdchem.Mol object at 0x000002217FE467A0>,COC(=O)C1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cc2)CC1,drugbank
DB07691,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46810>,O=C(Nc1ccccc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,drugbank
DB07692,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46880>,O=S(=O)(c1ccc2c(c1)OCCO2)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,drugbank
DB07693,<rdkit.Chem.rdchem.Mol object at 0x000002217FE468F0>,Cc1cccc(C)c1C(=O)Nc1cc(Br)c(O)c(Br)c1,drugbank
DB07694,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46960>,O=C(Nc1cc(Br)c(O)c(Br)c1)c1cc(Cl)ccc1Cl,drugbank
DB07695,<rdkit.Chem.rdchem.Mol object at 0x000002217FE469D0>,Cc1cc(C(=O)Nc2cc(Br)c(O)c(Br)c2)cc(C)c1O,drugbank
DB07696,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46A40>,COC(=O)C[C@H](NC(=O)OC(C)(C)C)C(C)=O,drugbank
DB07697,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46AB0>,COc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)cc1,drugbank
DB07698,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46B20>,Nc1cccc(-c2cnn3ccc(Nc4cccc(Cl)c4)nc23)c1,drugbank
DB07700,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46B90>,CC1(C)CC[C@@]2(CC[C@H]3[C@@H]4CCc5cc(C(N)=O)ccc5[C@H]4CC[C@@]32C)OC1=O,drugbank
DB07701,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46C00>,COc1cc2c(cc1OC)C(=O)[C@H](CC1CCN(Cc3ccccc3)CC1)C2,drugbank
DB07702,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46C70>,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@H]2O,drugbank
DB07703,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46CE0>,CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@@H](C)C[C@@H](C)C(=O)/C=C/[C@H]1C,drugbank
DB07704,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46D50>,COc1ccc(CCc2c3nc[nH]c3cc3c(=O)[nH]c(N)nc23)cc1,drugbank
DB07705,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46DC0>,Clc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,drugbank
DB07706,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46E30>,C[C@]12CC[C@@H]3c4cc(O)c(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,drugbank
DB07707,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46EA0>,COC[C@H]1C[C@]2(C)[C@@H](O)CC[C@H]2[C@@H]2CCc3cc(O)ccc3[C@@H]12,drugbank
DB07708,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46F10>,Oc1ccc(-n2nc3ccc(O)cc3c2Cl)cc1,drugbank
DB07710,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46F80>,N[C@@H](Cc1ccccc1)C(=O)NCCOCCOCCNC(=O)c1ccc(S(N)(=O)=O)cc1,drugbank
DB07711,<rdkit.Chem.rdchem.Mol object at 0x000002217FE46FF0>,CCCCCC[C@H]([C@H](C)O)n1cnc2c(N)ncnc21,drugbank
DB07712,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47060>,CCc1c2cc(O)ccc2nn1-c1ccc(O)cc1,drugbank
DB07713,<rdkit.Chem.rdchem.Mol object at 0x000002217FE470D0>,COc1ccc(-c2ccc(S(=O)(=O)N[C@H](C(C)C)P(=O)(O)O)cc2)cc1,drugbank
DB07714,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47140>,CC1=C(CCCCCC(=O)O)C(=O)c2ccccc2C1=O,drugbank
DB07715,<rdkit.Chem.rdchem.Mol object at 0x000002217FE471B0>,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,drugbank
DB07716,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47220>,OC[C@H]1O[C@H]2C=C[C@H]3O[C@H]4[C@H](O)[C@H]5OCC=CC[C@@H]5O[C@@H]4C[C@@H]3O[C@@H]2C/C=C\[C@@H]1O,drugbank
DB07717,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47290>,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(CCOCc3cc(F)cc(F)c3)[C@@H](O)CC[C@@H]12,drugbank
DB07718,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47300>,O=C(O)C(=O)Cc1ccc(O)cc1,drugbank
DB07719,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47370>,CNC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)OC(C)(C)C,drugbank
DB07720,<rdkit.Chem.rdchem.Mol object at 0x000002217FE473E0>,Clc1ccc([C@H]2C[C@@H]3CC[C@H]2N3)cn1,drugbank
DB07721,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47450>,CCOP(=O)(OCC)Oc1ccc(OC)cc1,drugbank
DB07722,<rdkit.Chem.rdchem.Mol object at 0x000002217FE474C0>,O=[N+]([O-])c1ccc(OCCCO)cc1,drugbank
DB07723,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47530>,COc1ccc2[nH]cc(CCC(=O)O)c2c1,drugbank
DB07724,<rdkit.Chem.rdchem.Mol object at 0x000002217FE475A0>,COc1ccc(S(=O)(=O)n2cc(CCC(=O)O)c3cc(OC)ccc32)cc1,drugbank
DB07726,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47610>,CC(C)(C)c1cc(O)ccc1O,drugbank
DB07728,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47680>,O=C1NCCc2[nH]c(-c3ccnc(-c4ccccc4F)c3)cc21,drugbank
DB07729,<rdkit.Chem.rdchem.Mol object at 0x000002217FE476F0>,O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cccc(F)c1,drugbank
DB07730,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47760>,O=C1C=C(c2cccc(O)c2)S(=O)(=O)N1,drugbank
DB07731,<rdkit.Chem.rdchem.Mol object at 0x000002217FE477D0>,Nc1n[nH]c(N)c1/N=N/c1ccc(O)cc1,drugbank
DB07732,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47840>,O=P(O)(O)OCCNS(=O)(=O)c1ccc2ccccc2c1,drugbank
DB07733,<rdkit.Chem.rdchem.Mol object at 0x000002217FE478B0>,Cn1nc(C(F)(F)F)c2cc(C(=O)NCCS)sc21,drugbank
DB07734,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47920>,O=C(CCCS)NC1CCN(Cc2ccccc2)CC1,drugbank
DB07735,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47990>,COc1cccc(OC)c1CN1CCC(NC(=O)CCCS)CC1,drugbank
DB07736,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47A00>,O=C(NCCS)[C@@H]1CN(Cc2ccc(F)cc2)CCN1,drugbank
DB07737,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47A70>,O=C(NCCCS)[C@@H]1CN(Cc2ccc(F)cc2)CCN1,drugbank
DB07738,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47AE0>,COc1cc(Br)cc(CN2CCC(NC(=O)CCCS)CC2)c1OC,drugbank
DB07739,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47B50>,O=S(=O)(c1ccc2c(c1)CN[C@@H](CF)C2)N1CCSCC1,drugbank
DB07740,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47BC0>,C[C@@H](C[C@H](C)CCCC[C@H](O)[C@H](C=O)CO)C[C@@H](C)CC(=O)O,drugbank
DB07741,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47C30>,NC(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)[C@H](C(F)F)[C@H]3[C@@H]3CCCN32)cc1,drugbank
DB07742,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47CA0>,NS(=O)(=O)c1ccc(C(=O)NCc2cccc(F)c2F)cc1,drugbank
DB07743,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47D10>,O=C(Sc1nnc(C(F)(F)F)[nH]1)c1ccc(C#Cc2ccccc2)o1,drugbank
DB07744,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47D80>,CC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,drugbank
DB07745,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47DF0>,O=C(NCCOP(=O)(O)O)c1ccc(OC(F)(F)F)cc1,drugbank
DB07746,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47E60>,CCc1ccc(NS(=O)(=O)c2ccc(F)cc2)c(C(=O)O)c1C,drugbank
DB07747,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47ED0>,O=S(=O)(Nc1ccc(Cl)cc1)c1ccc2c(c1)CN[C@@H](CO)C2,drugbank
DB07748,<rdkit.Chem.rdchem.Mol object at 0x000002217FE47F40>,O=P(O)(O)OCCNS(=O)(=O)c1ccc(OC(F)(F)F)cc1,drugbank
DB07749,<rdkit.Chem.rdchem.Mol object at 0x000002217FE48040>,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)Cc1ccccc1,drugbank
DB07750,<rdkit.Chem.rdchem.Mol object at 0x000002217FE480B0>,CN(C)C[C@@H](O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,drugbank
DB07751,<rdkit.Chem.rdchem.Mol object at 0x000002217FE48120>,CN(C)C[C@H](O)COc1ccc(Nc2cc(Nc3c(F)cccc3F)ncn2)cc1,drugbank
DB07753,<rdkit.Chem.rdchem.Mol object at 0x000002217FE48190>,O=C(O)c1ccc(-c2cc(F)cc(F)c2)cc1,drugbank
DB07754,<rdkit.Chem.rdchem.Mol object at 0x000002217FE48200>,O=C(O)CC[C@H](NC(=O)N[C@@H](CSCc1ccc(F)cc1)C(=O)O)C(=O)O,drugbank
DB07755,<rdkit.Chem.rdchem.Mol object at 0x000002217FE48270>,CN(C)C[C@@H](O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,drugbank
