ID,Mol,Smiles,Source
DB04176,<rdkit.Chem.rdchem.Mol object at 0x000002217AF03CA0>,COc1ccc2c(c1)ncn2[C@@H]1O[C@@H](COP(=O)(O)O)[C@H](O)[C@H]1O,drugbank
DB04177,<rdkit.Chem.rdchem.Mol object at 0x000002217AF03D10>,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@@]12O,drugbank
DB04178,<rdkit.Chem.rdchem.Mol object at 0x000002217AF03D80>,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[P@](=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,drugbank
DB04179,<rdkit.Chem.rdchem.Mol object at 0x000002217AF03DF0>,c1ccc2occc2c1,drugbank
DB04180,<rdkit.Chem.rdchem.Mol object at 0x000002217AF03E60>,NS(=O)(=O)c1ccc(C(=O)NCc2ccc(F)cc2F)cc1,drugbank
DB04181,<rdkit.Chem.rdchem.Mol object at 0x000002217AF03ED0>,CO/N=C(/C(=O)N[C@H](C=O)[C@H]1NC(C(=O)O)=C(CC(=O)OC)CS1)c1csc(N)n1,drugbank
DB04182,<rdkit.Chem.rdchem.Mol object at 0x000002217AF03F40>,N[C@@H](CCSC[C@H](O)[C@H](O)C(=O)CO)C(=O)O,drugbank
DB04183,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04040>,CC(C(=O)O)C(=O)O,drugbank
DB04185,<rdkit.Chem.rdchem.Mol object at 0x000002217AF040B0>,CCC[C@H](N)C(=O)O,drugbank
DB04186,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04120>,O=C(Nc1ccccn1)Nc1cccc2c1[C@H]1CCCN1C2=O,drugbank
DB04187,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04190>,N[C@@H](CCC(=O)N[C@H](CS[C@@H]1c2ccccc2-c2ccccc2[C@H]1O)C(=O)NCC(=O)O)C(=O)O,drugbank
DB04188,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04200>,C=C=CCNCCCCNCC=C=C,drugbank
DB04189,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04270>,N=C(N)NCCC[C@@H](NCCC(=O)O)C(=O)O,drugbank
DB04190,<rdkit.Chem.rdchem.Mol object at 0x000002217AF042E0>,O=C(N[C@@H]1c2ccccc2C[C@H]1O)[C@H](C[C@H](O)[C@@H](OCc1ccccc1)C(=O)N[C@@H]1c2ccccc2C[C@H]1O)OCc1ccccc1,drugbank
DB04191,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04350>,COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](C)NC(=O)[C@H](C)N)C(C)C)C(C)C,drugbank
DB04193,<rdkit.Chem.rdchem.Mol object at 0x000002217AF043C0>,N[C@@H](CCO)C(=O)O,drugbank
DB04194,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04430>,CC(=O)N[C@@H]1[C@@H](O[C@H]2[C@@H](O)[C@H](NC(C)=O)[C@@H](O[C@H]3[C@@H](O)[C@H](NC(C)=O)[C@@H](O)O[C@H]3CO)O[C@H]2CO)O[C@@H](CO)[C@H](O)[C@H]1O,drugbank
DB04195,<rdkit.Chem.rdchem.Mol object at 0x000002217AF044A0>,C[C@]1(OP(=O)(O)O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,drugbank
DB04196,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04510>,Nc1nc(O)c2nc(CNc3ccc(C(=O)O)cc3)cnc2n1,drugbank
DB04197,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04580>,N/C(=N\CCC[NH3+])NO,drugbank
DB04199,<rdkit.Chem.rdchem.Mol object at 0x000002217AF045F0>,CCCCCC(=O)OC[C@H](O)COP(=O)(O)O,drugbank
DB04200,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04660>,COc1cc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(O)c(OC)c2)ccc1O,drugbank
DB04202,<rdkit.Chem.rdchem.Mol object at 0x000002217AF046D0>,COc1ccc2c(=O)c(-c3ccc(O)cc3)coc2c1,drugbank
DB04203,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04740>,Nc1ccc(S(N)(=O)=O)cc1[Hg],drugbank
DB04204,<rdkit.Chem.rdchem.Mol object at 0x000002217AF047B0>,O=P(O)(O)C(F)(F)c1ccc(CCCCc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1,drugbank
DB04205,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04820>,Cc1cn([C@H]2C[C@@H](OP(=O)(O)O)[C@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O,drugbank
DB04207,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04890>,N[C@@H](CCCCN[C@@H](CCC(=O)O)C(=O)O)C(=O)O,drugbank
DB04208,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04900>,COc1ccc(CCC(=O)O)cc1OC,drugbank
DB04209,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04970>,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,drugbank
DB04210,<rdkit.Chem.rdchem.Mol object at 0x000002217AF049E0>,CCCN1CCN(CCCNC(=O)c2cc(O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)cc([N+](=O)[O-])c2)CC1,drugbank
DB04211,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04A50>,CC(=O)N[C@H]1[C@H](O)[C@@H](F)[C@H](C(=O)O)O[C@H]1[C@H](O)[C@@H](O)CO,drugbank
DB04212,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04AC0>,CC(=[NH2+])C(=O)[O-],drugbank
DB04213,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04B30>,O=C(NCCCc1ccccc1)NC1CCCCC1,drugbank
DB04214,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04BA0>,O=[N+]([O-])c1ccc(OP(=O)(O)O)cc1,drugbank
DB04215,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04C10>,Cc1cc(Br)c([O-])c(-c2cc3cc(C(N)=[NH2+])ccc3[nH]2)c1,drugbank
DB04216,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04C80>,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,drugbank
DB04217,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04CF0>,C#C[C@H](N)C(=O)O,drugbank
DB04218,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04D60>,Nc1ccnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O,drugbank
DB04219,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04DD0>,O[V](O)O[V](O)(O)O[V](O)O,drugbank
DB04220,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04E40>,CO[C@@H]1/C=C\O[C@@]2(C)OC3=C(C2=O)[C@@H]2C(O)=C(N4CCOCC4)C(=C(O)[C@@H]2C(O)=C3C)NC(=O)/C(C)=C\C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](OC(=O)COC(=O)CC2=CN(C)C=CC2)[C@H]1C,drugbank
DB04221,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04EB0>,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,drugbank
DB04222,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04F20>,CSC[S@](=O)C[C@H](CO)NC(=O)/C=C/c1c(C)[nH]c(=O)[nH]c1=O,drugbank
DB04223,<rdkit.Chem.rdchem.Mol object at 0x000002217AF04F90>,N=C(NCCC[C@H](N)C(=O)O)N[N+](=O)[O-],drugbank
DB04224,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05000>,CCCCCCCC/C=C/CCCCCCCC(=O)O,drugbank
DB04225,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05070>,C/C=C(\NC)C(=O)O,drugbank
DB04226,<rdkit.Chem.rdchem.Mol object at 0x000002217AF050E0>,C[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@H]3CO)O[C@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,drugbank
DB04227,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05150>,CC(=O)N[C@H]1[C@H]([C@H](O)[C@@H](O)CN)OC(C(=O)O)=C[C@@H]1O,drugbank
DB04228,<rdkit.Chem.rdchem.Mol object at 0x000002217AF051C0>,N[C@H](C(=O)O)c1cc(O)cc(O)c1,drugbank
DB04229,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05230>,O=C(O)CN(CCN(CC(=O)O)CC(=O)NCCS)CCN(CC(=O)O)CC(=O)NCCS,drugbank
DB04230,<rdkit.Chem.rdchem.Mol object at 0x000002217AF052A0>,CC(C)(CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCC[N+](=O)[O-],drugbank
DB04231,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05310>,O[Cu+](O)(n1ccnc1)(n1ccnc1)(n1ccnc1)n1ccnc1,drugbank
DB04232,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05380>,COc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3ccccc3)C[C@@H]2C(=O)NO)cc1,drugbank
DB04233,<rdkit.Chem.rdchem.Mol object at 0x000002217AF053F0>,CCCCCCCCOCCOCCOCCOCCO,drugbank
DB04234,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05460>,CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccc(Br)cc1,drugbank
DB04235,<rdkit.Chem.rdchem.Mol object at 0x000002217AF054D0>,CC[C@H](N)CCC(=O)O,drugbank
DB04237,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05540>,NC(CCO)(CCO)CCO,drugbank
DB04238,<rdkit.Chem.rdchem.Mol object at 0x000002217AF055B0>,N=C(N)c1cccc(C[C@@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCC[C@@H]2C(=O)O)c1,drugbank
DB04239,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05620>,NCc1cc(CSc2ccccc2)c2nc(N)[nH]c(=O)c2c1,drugbank
DB04240,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05690>,CC[C@@H](C)c1ccc2cc3c(c(O)c2c1O)C(=O)C[C@H]([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C3,drugbank
DB04241,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05700>,Cc1ncc(COP(=O)(O)O)c(CNC(C)(C)C(=O)O)c1O,drugbank
DB04242,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05770>,O=C(O)c1ccc(O)cc1,drugbank
DB04243,<rdkit.Chem.rdchem.Mol object at 0x000002217AF057E0>,Cc1cn([C@@H]2O[C@@H](COP(=O)(O)O)[C@H](O)[C@H]2O)c(=O)[nH]c1=O,drugbank
DB04244,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05850>,CC(C)C[C@@H](C(=O)NC[C@H](O)CNS(=O)(=O)c1ccccn1)c1cccc(-c2ccccc2)c1,drugbank
DB04245,<rdkit.Chem.rdchem.Mol object at 0x000002217AF058C0>,C[C@H](O)[C@H](N)Cc1ccccc1,drugbank
DB04248,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05930>,OC[C@H]1O[C@@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O[C@@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,drugbank
DB04249,<rdkit.Chem.rdchem.Mol object at 0x000002217AF059A0>,C/C=c1/c(C)c2n3c1=Cc1c(C)c(CCC(=O)O)c4n1[Zn@]31n3c(c(C)/c(=C/C)c3=C2)C=c2c(C)c(CCC(=O)O)c(n21)=C4,drugbank
DB04250,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05A10>,CCCC(=O)SCC[N+](C)(C)C,drugbank
DB04251,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05A80>,CC(C)O[P@H](=O)O,drugbank
DB04252,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05AF0>,NC(=O)N[C@@H](CC(=O)O)C(=O)O,drugbank
DB04253,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05B60>,NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],drugbank
DB04254,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05BD0>,CCCCn1c(Cc2ccc3c(c2)OCO3)nc2c(N)nc(F)nc21,drugbank
DB04255,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05C40>,CNC(=O)[C@@H](NC(=O)[C@@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@H](OCc1ccccc1)C(=O)N[C@@H]1c2ccccc2C[C@H]1O)C(C)C,drugbank
DB04256,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05CB0>,C[C@](N)(C(=O)O)c1ccc(C(=O)O)cc1,drugbank
DB04257,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05D20>,CCCCCC/C=C/CCCCCCCC(=O)O,drugbank
DB04258,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05D90>,C=C1/C(=C/C=C2\CCC[C@]3(C)[C@@H]([C@H](C)/C=C/C=C/C(O)(CC)CC)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,drugbank
DB04259,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05E00>,CN1CN([C@@H]2O[C@@H](COP(=O)(O)O)[C@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,drugbank
DB04260,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05E70>,Nc1nc2c(ncn2CCCCC(F)(F)P(=O)(O)O)c(=O)[nH]1,drugbank
DB04261,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05EE0>,NC(=O)O,drugbank
DB04262,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05F50>,O=C(O)CCc1nc2c(=O)[nH]c(=O)nc-2n(C[C@H](O)[C@@H](O)[C@H](O)CO)c1O,drugbank
DB04263,<rdkit.Chem.rdchem.Mol object at 0x000002217AF05FC0>,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@@H](C)O)[C@@H](O)[C@H](O)[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,drugbank
DB04264,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06030>,Nc1nc(O)c2cc(C[C@@H](C(=O)O)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)ccc2n1,drugbank
DB04265,<rdkit.Chem.rdchem.Mol object at 0x000002217AF060A0>,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@](O)(C(=O)O)C[C@@H]1O,drugbank
DB04266,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06110>,O=P(O)(O)CCCCCc1c(O)nc(O)nc1NC[C@H](O)[C@@H](O)[C@H](O)CO,drugbank
DB04267,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06180>,O=C(O)c1cccc(C(=O)O)n1,drugbank
DB04268,<rdkit.Chem.rdchem.Mol object at 0x000002217AF061F0>,CC(=O)N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@H](O[C@H]3[C@H](O)[C@@H](NC(C)=O)[C@H](Oc4ccc5c(C)cc(=O)oc5c4)O[C@H]3CO)O[C@H]2CO)O[C@@H](CO)[C@H](O)[C@H]1O,drugbank
DB04269,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06260>,N=C(N)NCCC[C@@H]1N=C(O)[C@@H]2CCCN2C(=O)[C@@H](N=CO)CN=C(O)/C=C/[C@H](Cc2ccc(O)cc2)N=C(O)[C@@H](Cc2ccccc2)NC(=O)C1=O,drugbank
DB04270,<rdkit.Chem.rdchem.Mol object at 0x000002217AF062D0>,CCO[C@@H](Cc1ccc(OCCn2c3ccccc3c3ccccc32)cc1)C(=O)O,drugbank
DB04271,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06340>,CCOC(=O)c1c(C)n[nH]c1C,drugbank
DB04272,<rdkit.Chem.rdchem.Mol object at 0x000002217AF063B0>,O=C(O)CC(O)(CC(=O)O)C(=O)O,drugbank
DB04273,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06420>,Clc1ccc2c(c1Cl)CNCCC2,drugbank
DB04274,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06490>,O=C1C[C@@H](c2ccccc2)Oc2cc(O)ccc21,drugbank
DB04275,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06500>,CC(=O)NCCc1c[nH]c2ccc(O)cc12,drugbank
DB04276,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06570>,CC(C)C[C@H](NC(=O)[C@@H](O)CC(=O)O)C(=O)NCCCCNC(N)=[NH2+],drugbank
DB04277,<rdkit.Chem.rdchem.Mol object at 0x000002217AF065E0>,O=C(CO)[C@@H](O)[C@@H](O)[C@H](O)COP(=O)(O)O,drugbank
DB04278,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06650>,C[C@H](NC(=O)CNC(=O)[C@@H](NC(=N)N)C1CCCCC1)C(=O)NCCCS,drugbank
DB04279,<rdkit.Chem.rdchem.Mol object at 0x000002217AF066C0>,CC(C)[C@H](C(=O)O)[C@H](O)C(=O)O,drugbank
DB04280,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06730>,O=C1N[C@@H](O)C=CN1[C@H]1C[C@@H](O)[C@H](COP(=O)(O)O)O1,drugbank
DB04281,<rdkit.Chem.rdchem.Mol object at 0x000002217AF067A0>,O=C1C(=C2CCC(c3ccc(Cl)cc3)CC2)C(O)=C(O)c2ccccc21,drugbank
DB04282,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06810>,OC[C@H]1O[C@H](O)[C@H](F)[C@@H](O)[C@@H]1O,drugbank
DB04284,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06880>,C[N+]1(C)CCC[C@@H]1C(=O)O,drugbank
DB04285,<rdkit.Chem.rdchem.Mol object at 0x000002217AF068F0>,O=P(O)(O)C(F)(F)c1ccc(C[C@@](C/C=C/c2ccccc2)(c2nc3ccccc3s2)n2nnc3ccccc32)cc1,drugbank
DB04286,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06960>,O[C@@H]1[C@H](O)[C@H](O)CO[C@H]1O,drugbank
DB04287,<rdkit.Chem.rdchem.Mol object at 0x000002217AF069D0>,O=C(O)CC[C@H](Cc1ccc(OCc2ccccc2)cc1)NC(=O)CCCCCCc1ccccc1,drugbank
DB04288,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06A40>,N[C@H]1CC[C@H](Nc2nc(NCc3ccccc3)c3ncn(C4CCCC4)c3n2)CC1,drugbank
DB04289,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06AB0>,O=C(c1ccc2[nH]ccc2c1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,drugbank
DB04290,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06B20>,C[N+](C)(C)CCO[P@@](=O)([O-])O[P@](=O)(O)OC[C@@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@H]1O,drugbank
DB04291,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06B90>,N[C@H](C(=O)O)c1ccc(O)cc1,drugbank
DB04292,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06C00>,CC(C)NCc1ccc(C[C@H](N)C(=O)O)cc1,drugbank
DB04293,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06C70>,N[C@@H](C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,drugbank
DB04294,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06CE0>,O=P(O)(O)C[P@](=O)(O)O[C@@H]1O[C@@H](COP(=O)(O)O)[C@H](O)[C@H]1O,drugbank
DB04295,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06D50>,O=C(NC(=O)c1ccccc1)N[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,drugbank
DB04296,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06DC0>,CC(=O)CC[C@@H](N)C(=O)O,drugbank
DB04297,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06E30>,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,drugbank
DB04298,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06EA0>,Cc1cc(SC2=C(O)C[C@@](CCc3ccc(O)cc3)(C3CCCC3)OC2=O)c(C(C)(C)C)cc1N,drugbank
DB04299,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06F10>,O=C(O)/C=C\C(=O)O,drugbank
DB04300,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06F80>,O=P(O)(O)O[C@@H]1[C@@H](O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](O)[C@H]1OP(=O)(O)O,drugbank
DB04302,<rdkit.Chem.rdchem.Mol object at 0x000002217AF06FF0>,C=C/C(C)=C/[C@@]1(C)SC(=O)C(C)=C1O,drugbank
DB04303,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07060>,CO[C@H]1[C@H](O)[C@@H](O)[C@H](O)O[C@@H]1C(=O)O,drugbank
DB04304,<rdkit.Chem.rdchem.Mol object at 0x000002217AF070D0>,O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,drugbank
DB04306,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07140>,Cc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1,drugbank
DB04307,<rdkit.Chem.rdchem.Mol object at 0x000002217AF071B0>,C#CCN[C@@H]1CCc2ccc(O)cc21,drugbank
DB04308,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07220>,N[C@@H](C(=O)O)c1ccc(O)cc1,drugbank
DB04310,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07290>,CCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)N1CCC[C@H]1CO)C(C)C,drugbank
DB04311,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07300>,NCCCCc1ccccc1,drugbank
DB04312,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07370>,OCc1cccc(F)c1F,drugbank
DB04313,<rdkit.Chem.rdchem.Mol object at 0x000002217AF073E0>,C[C@H](C(=O)O)[C@@H](N)C(=O)O,drugbank
DB04314,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07450>,Cn1ccc(N)nc1=O,drugbank
DB04315,<rdkit.Chem.rdchem.Mol object at 0x000002217AF074C0>,Nc1nc2c(ncn2[C@@H]2O[C@@H](CO[P@@](=O)(O)OP(=O)(O)O)[C@H](O)[C@H]2O)c(=O)[nH]1,drugbank
DB04316,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07530>,O=C(NO)N[C@@H](Cc1ccccc1)C(=O)O,drugbank
DB04317,<rdkit.Chem.rdchem.Mol object at 0x000002217AF075A0>,O=C(O)C(CP(=O)(O)O)=C(Cl)Cl,drugbank
DB04319,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07610>,C[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O,drugbank
DB04320,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07680>,C=C(Br)CO,drugbank
DB04321,<rdkit.Chem.rdchem.Mol object at 0x000002217AF076F0>,CCCCCC[P@](=O)(O)OCC,drugbank
DB04322,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07760>,Nc1nc(O)c2c(n1)NC[C@H](CCc1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1)C2,drugbank
DB04323,<rdkit.Chem.rdchem.Mol object at 0x000002217AF077D0>,N[C@@H](CS[C@@H]1C[C@H]([C@@H](N)C(=O)O)ON1)C(=O)O,drugbank
DB04324,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07840>,CO[C@@H]1C(=O)CC[C@@](C)(O)[C@@]1(O)[C@@]1(C)O[C@@H]1CC=C(C)C,drugbank
DB04325,<rdkit.Chem.rdchem.Mol object at 0x000002217AF078B0>,[NH3+]CCc1ccccc1,drugbank
DB04326,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07920>,O=C(CO)COP(=O)(O)O,drugbank
DB04327,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07990>,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[P@@](=O)(O)OCC[NH3+])OC(=O)CCCCCCCCCCCCCCCCC,drugbank
DB04328,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07A00>,O=C(O)C1=C[C@H](OP(=O)(O)O)[C@H](O)[C@@H](O)C1,drugbank
DB04329,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07A70>,c1ccc2cnccc2c1,drugbank
DB04330,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07AE0>,Cc1ccc2c(c1)C(=O)[C@@]1(O[C@H](c3ccc(Cl)c(Cl)c3)[C@@H](C(=O)Nc3ccc(-c4csnn4)cc3)[C@@H]1C(=O)O)C2=O,drugbank
DB04331,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07B50>,CCOC(=O)C1=C(C)NC(=S)N[C@H]1c1cccc(O)c1,drugbank
DB04332,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07BC0>,COCCOCCOCCOCCO,drugbank
DB04333,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07C30>,NCCCCCCCCN,drugbank
DB04334,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07CA0>,N[C@@H](CC1=CC(=O)C(O)=CC1=O)C(=O)O,drugbank
DB04335,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07D10>,O=c1nc[nH]c2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,drugbank
DB04336,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07D80>,N=C(N)c1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1,drugbank
DB04337,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07DF0>,[C-]#[N+]C,drugbank
DB04338,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07E60>,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,drugbank
DB04339,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07ED0>,N[C@@H](CSCC(=O)O)C(=O)O,drugbank
DB04340,<rdkit.Chem.rdchem.Mol object at 0x000002217AF07F40>,O=C([O-])c1ccccc1O[P@H](=O)[O-],drugbank
DB04341,<rdkit.Chem.rdchem.Mol object at 0x000002217AF08040>,N[C@@H](CCC(=O)N[C@H](CSCc1cccc(I)c1)C(=O)NCC(=O)O)C(=O)O,drugbank
DB04342,<rdkit.Chem.rdchem.Mol object at 0x000002217AF080B0>,CO[C@@]1(NC(=O)[C@H](C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,drugbank
DB04343,<rdkit.Chem.rdchem.Mol object at 0x000002217AF08120>,O=CC(=O)O,drugbank
